rank,song,artist,image_url,spotify_id,streams_songs,weekly_gain_songs,year_songs,genre,language
"2,198",Always,Daniel Caesar,https://i.scdn.co/image/ab67616d00004851e242f18dafe885fcf425fe1f,20wkVLutqVOYrc0kxFs7rA,706761552,796669,2023,Soul / Motown R&B,English
"2,199",Mystery Of Love,Sufjan Stevens,https://i.scdn.co/image/ab67616d00004851066d0a5c0b2603ac06da7fea,4MXUO7sVCaFgFjoTI5ox5c,706715671,604583,2017,Folk,English
"2,200",Hell N Back,Bakar,https://i.scdn.co/image/ab67616d000048515bbe47313dfc5a6d6249a487,3K2Srho6NCF3o9MswGR76H,706692863,243448,2019,Alternative,English
"2,201",Listen Before I Go,Billie Eilish,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce,6qqNVTkY8uBg9cP3Jd7DAH,706502915,228595,2019,Alternative,English
"2,202",Sweet Nothing,Calvin Harris ft. Florence Welch,https://i.scdn.co/image/ab67616d00004851dcef905cb144d4867119850b,7CajNmpbOovFoOoasH2HaY,706197877,261196,2012,Electronic,English
"2,203",Semi-Charmed Life,Third Eye Blind,https://i.scdn.co/image/ab67616d000048510c12ef918102b8d303dc9e9b,6TcnmlCSxihzWOQJ8k0rNS,706139277,593019,1997,Rock,English
"2,204",Arabella,Arctic Monkeys,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163,7Ln80lUS6He07XvHI8qqHH,705848146,197767,2013,Rock,English
"2,205",This Feeling,The Chainsmokers ft. Kelsea Ballerini,https://i.scdn.co/image/ab67616d000048518e26bf4293c9da7a6439607b,69GGBxA162lTqCwzJG5jLp,705660466,155926,2018,Pop,English
"2,206",Lie,NF,https://i.scdn.co/image/ab67616d00004851cd733919ee57d0cc466e152f,6fOMl44jA4Sp5b9PpYCkzz,705569811,199157,2017,Hip-hop,English
"2,207",Play It Again,Luke Bryan,https://i.scdn.co/image/ab67616d0000485116fce2616744168b30462991,0BvkDsjIUla7X0k6CSWh1I,705548549,221503,2013,Country,English
"2,208",My Sweet Lord,George Harrison,https://i.scdn.co/image/ab67616d000048516c6610322fc60bfb41481273,7FIoB5PHdrMZVC3q2HE5MS,705437374,367056,1970,Folk,English
"2,209",Bejeweled,Taylor Swift,https://i.scdn.co/image/ab67616d00004851bb54dde68cd23e2a268ae0f5,06HL4z0CvFAxyc27GXpf02,705211720,169462,2022,Pop,English
"2,210",Mirror,Lil Wayne ft. Bruno Mars,https://i.scdn.co/image/ab67616d00004851e80b258c7e0b318202870953,55Aa2cqylxrFIXC767Z865,704887406,283623,2011,Hip-hop,English
"2,211",Baby,Lil Baby ft. DaBaby,https://i.scdn.co/image/ab67616d00004851f5c547a4335523f10a802f94,6i392l38cR3uBPF0DbNs7S,704781080,543746,2019,Hip-hop,English
"2,212",Heaven Is A Place On Earth,Belinda Carlisle,https://i.scdn.co/image/ab67616d000048513d7a9b3dd60f47955a0cb234,7xkAwz0bQTGDSbkofyQt3U,704084032,328866,1987,Pop,English
"2,213",Midnight Sky,Miley Cyrus,https://i.scdn.co/image/ab67616d00004851136d46f65c783bd9742dfc6d,5YGY8feqx7naU7z4HrwZM6,703687845,99850,2020,Pop,English
"2,214",Light Switch,Charlie Puth,https://i.scdn.co/image/ab67616d00004851a3b39c1651a617bb09800fd8,6VuMaDnrHyPL1p4EHjYLi7,703572380,169014,2022,Pop,English
"2,215",Genie In A Bottle,Christina Aguilera,https://i.scdn.co/image/ab67616d00004851f89996e214be1763b2a9e948,1l7ZsJRRS8wlW3WfJfPfNS,703531573,702294,1999,Pop,English
"2,216",Live Your Life,T.I. ft. Rihanna,https://i.scdn.co/image/ab67616d00004851b6d4478c6f91f1cb2d326c78,4OBJLual30L7gRl5UkeRcT,703499618,337133,2008,Hip-hop,English
"2,217",POV,Ariana Grande,https://i.scdn.co/image/ab67616d0000485155b8f4c3458e256eca14f18f,66CXWjxzNUsdJxJ2JdwvnR,703329961,256370,2020,R&B,English
"2,218",Sex,Cheat Codes ft. Kris Kross Amsterdam,https://i.scdn.co/image/ab67616d00004851f72b466f20c5cf3562cb9bc6,7DMveApC7UnC2NPfPvlHSU,703288190,46161,2016,Electronic,English
"2,219",Looking Out for You,Joy Again,https://i.scdn.co/image/ab67616d000048515448a3dfe8528453a3686fd6,4jCIAMb0zEArF3GYEYzoDk,703230414,356835,2016,Alternative,English
"2,220",Black Skinhead,Kanye West,https://i.scdn.co/image/ab67616d000048511dacfbc31cc873d132958af9,5K4W6rqBFWDnAN6FQUkS6x,702165868,147437,2013,Hip-hop,English
"2,221",Angel Baby,Troye Sivan,https://i.scdn.co/image/ab67616d0000485122e9fc891229db2fd2fafac8,3WGpXCj9YhhfX11TToZcXP,702120677,210869,2021,Pop,English
"2,222",Genius,"Labrinth, Sia & Diplo",https://i.scdn.co/image/ab67616d000048513f159ae07dd556323f39f47b,5WUlDfRSoLAfcVSX1WnrxN,702019402,246796,2018,Alternative,English
"2,223",Dernière Danse,Indila,https://i.scdn.co/image/ab67616d0000485140a4e4510e0fba3633ab87d3,0FEJqmeLRzsXj8hgcZaAyB,701863653,504150,2013,Pop,French
"2,224",Just like Heaven,The Cure,https://i.scdn.co/image/ab67616d00004851ba091f0014c77a2d898fea8a,7bu3H8JO7d0UbMoVzbo70s,701736068,413803,1987,Alternative,English
"2,225",Let Down,Radiohead,https://i.scdn.co/image/ab67616d00004851ee58b8ce747da91d69a862cc,4Z8W4fKeB5YxbusRsdQVPb,701563741,1394914,1997,Alternative,English
"2,226",Brillas,León Larregui,https://i.scdn.co/image/ab67616d00004851f7ab99711c56782832b38504,4ClsVDy2g7RKSSlvq8cF6d,701499255,352018,2012,Alternative,Spanish
"2,227",Plug Walk,Rich The Kid,https://i.scdn.co/image/ab67616d0000485164353426de6dfe0206f6d1d3,1pPmIToKXyGdsCF6LmqLmI,701264833,68207,2018,Hip-hop,English
"2,228",Feathered Indians,Tyler Childers,https://i.scdn.co/image/ab67616d000048515a38bd36056b909ed607689d,13ZEDW6vyBF12HYcZRr4EV,701256968,417066,2017,Country,English
"2,229",Bodies,Drowning Pool,https://i.scdn.co/image/ab67616d0000485126d45b50f2016fed43d54320,1E4r4z7ivGUcSAnCbINJ9v,701111308,399456,2001,Metal,English
"2,230",Ayo,Chris Brown & Tyga,https://i.scdn.co/image/ab67616d00004851770842637a8e7348fc4687a3,7bXgB6jMjp9ATFy66eO08Z,701051550,201843,2015,Hip-hop,English
"2,231",Love Nwantiti (Ah Ah Ah) [DJ Yo! & AX'EL Remix],CKay ft. DJ Yo! & AX'EL,https://i.scdn.co/image/ab67616d0000485139bb326b58346f99b8692745,048LktY5zMnakWq7PTtFrz,700941620,190276,2021,Afrobeats,English
"2,232",The Unforgiven,Metallica,https://i.scdn.co/image/ab67616d00004851167cb6a039a78b7804f33426,2ye2Wgw4gimLv2eAKyk1NB,700586886,307080,1991,Metal,English
"2,233",De Los Besos Que Te Di,Christian Nodal,https://i.scdn.co/image/ab67616d000048516c1281eccac823bd368f8782,0XwVARXT135rw8lyw1EeWP,700490790,285475,2019,Regional Mexican,Spanish
"2,234",Tuesday,Burak Yeter ft. Danelle Sandoval,https://i.scdn.co/image/ab67616d00004851ff31e0226f0601415801e8a5,4ON1ruy5ijE7ZPQthbrkgI,700182121,340736,2016,Electronic,English
"2,235",Type Shit,"Future, Metro Boomin, Travis Scott, & Playboi Carti",https://i.scdn.co/image/ab67616d00004851cec3fc072352b5f4f637d9fa,1RyvyyTE3xzB2ZywiAwp0i,700106113,464360,2024,Hip-hop,English
"2,236",You Found Me,The Fray,https://i.scdn.co/image/ab67616d0000485192b32435efed601fc8f1045d,0zOcE3mg9nS6l3yxt1Y0bK,699674137,246077,2008,Rock,English
"2,237",Burn It Down,Linkin Park,https://i.scdn.co/image/ab67616d00004851987fb4c5ec8790e9f637a4a4,6XyY86QOPPrYVGvF9ch6wz,699574202,497272,2012,Rock,English
"2,238",Changes,2Pac ft. Talent,https://i.scdn.co/image/ab67616d00004851d81a092eb373ded457d94eec,1ZwdS5xdxEREPySFridCfh,699446706,277266,1998,Hip-hop,English
"2,239",Simple Man,Lynyrd Skynyrd,https://i.scdn.co/image/ab67616d00004851ed9531fd3add18804cd6d7c1,4MVyzYMgTwdP7Z49wAZHx0,699282125,573758,1973,Rock,English
"2,240",Hymn For The Weekend [Seeb Remix],Coldplay ft. Seeb,https://i.scdn.co/image/ab67616d00004851ac08ece7ad90165ac7d532c4,4gzpq5DPGxSnKTe4SA8HAU,698417896,92925,2016,Electronic,English
"2,241",El Amante,Nicky Jam,https://i.scdn.co/image/ab67616d00004851d77dbcd4dbd37cdfa61771fa,1SupJlEpv7RS2tPNRaHViT,698329692,364492,2017,Reggaeton,Spanish
"2,242",Psycho Killer,Talking Heads,https://i.scdn.co/image/ab67616d00004851b74dc29f68a36438421a9f1d,2x9SpqnPi8rlE9pjHBwmSC,698174642,308919,1977,Alternative,English
"2,243",Limbo,Daddy Yankee,https://i.scdn.co/image/ab67616d000048515b24f4d11827dfc1a7427f65,4VMYDCV2IEDYJArk749S6m,698122079,405420,2012,Reggaeton,Spanish
"2,244",Wouldn't It Be Nice,The Beach Boys,https://i.scdn.co/image/ab67616d0000485165eb1ad8d8a037029ad41e4a,3oDbviiivRWhXwIE8hxkVV,698087014,184345,1966,Pop,English
"2,245",Don't Stop 'Til You Get Enough,Michael Jackson,https://i.scdn.co/image/ab67616d000048517027294551db4fda68b5ddac,3fMbdgg4jU18AjLCKBhRSm,698033602,535498,1979,Soul / Motown R&B,English
"2,246",El Farsante,Ozuna,https://i.scdn.co/image/ab67616d00004851b0a875d7f1bfe4ec4aaffa48,1i8SpTcr7yvPOmcqrbnVXY,697907776,597216,2017,R&B,Spanish
"2,247",Suge,DaBaby,https://i.scdn.co/image/ab67616d0000485174d72ebd51dd5781d5f83ffd,4r63FhuTkUYltbVAg5TQnk,697657112,88964,2019,Hip-hop,English
"2,248",Chemical,Post Malone,https://i.scdn.co/image/ab67616d00004851d84eb47817bacd302f0529a4,246dkjvS1zLTtiykXe5h60,697515511,206875,2023,Pop,English
"2,249",Loveeeeeee Song,Rihanna ft. Future,https://i.scdn.co/image/ab67616d00004851ab54aadb2320f1c687735d1e,5pKCCKE2ajJHZ9KAiaK11H,697422417,504157,2012,R&B,English
"2,250",Purple Rain,Prince And The Revolution,https://i.scdn.co/image/ab67616d000048518a2ce3f148f57584269c3782,5a2EaR3hamoenG9rDuVn8j,697158222,1108861,1984,Rock,English
"2,251",OTW,"Khalid, Ty Dolla Sign & 6lack",https://i.scdn.co/image/ab67616d000048519766f79668e76238a1c13e2c,6LuN9FCkKOj5PcnpouEgny,696653530,124060,2018,R&B,English
"2,252",Fetish,Selena Gomez ft. Gucci Mane,https://i.scdn.co/image/ab67616d000048516a958ff9ae0c40b9771c19c4,0C8ZW7ezQVs4URX5aX7Kqx,696451054,235245,2017,R&B,English
"2,253",Extssy Model,Junior H,https://i.scdn.co/image/ab67616d00004851f0aa183c41ae765922dc9eb7,7Gi6gjaWy3DxyilpF1a8Is,696436834,678164,2021,Regional Mexican,Spanish
"2,254",Bebe,6ix9ine ft. Anuel AA,https://i.scdn.co/image/ab67616d00004851a44014b83e1dde7144786bb5,7gZfnEnfiaHzxARJ2LeXrf,695924062,208974,2018,Reggae / Dancehall,Spanish
"2,255",Corazón,Maluma ft. Nego Do Borel,https://i.scdn.co/image/ab67616d000048519fa9c0acaf11becc12d22300,1r4hJ1h58CWwUQe3MxPuau,695796056,343002,2017,Pop,Spanish
"2,256",Location,Dave ft. Burna Boy,https://i.scdn.co/image/ab67616d00004851c1c8d2889455db6d03d309ed,6Ip8FS7vWT1uKkJSweANQK,695752463,283311,2019,Afrobeats,English
"2,257",My Ordinary Life,The Living Tombstone,https://i.scdn.co/image/ab67616d000048514af6712744302e26fc824c55,0I6yADrmeyvw66g7yjkqIF,695312219,316671,2017,Electronic,English
"2,258",Fiel,"Los Legendarios, Wisin & Jhayco",https://i.scdn.co/image/ab67616d0000485150c22294cd0ef1271dd7df3c,0n6sKrG0xKAf8xmdqeNGke,695269601,86875,2021,Reggaeton,Spanish
"2,259",(It Goes Like) Nanana,Peggy Gou,https://i.scdn.co/image/ab67616d00004851b58857b06c0d9ebf76458dc1,2mLA48B366zkELXYx7hcDN,695232333,270709,2023,Electronic,English
"2,260",Mamichula,"Trueno, Nicki Nicole & Bizarrap",https://i.scdn.co/image/ab67616d00004851f4483d4440a89a2cab3b5141,2x7PC78TmgqpEIjaGAZ0Oz,695187580,187313,2020,Hip-hop,Spanish
"2,261",Get Low,Lil Jon & The East Side Boyz ft. Ying Yang Twins,https://i.scdn.co/image/ab67616d000048513ba0e7112f965bfda72b1c5b,3ciRvbBIVz9fBoPbtSYq4x,695141188,410019,2002,Hip-hop,English
"2,262",Safari,"J Balvin ft. Pharrell Williams, Bia & Sky",https://i.scdn.co/image/ab67616d00004851734b36a0655aae40d78d70f4,1vyhD5VmyZ7KMfW5gqLgo5,694772299,322086,2016,Reggaeton,Spanish
"2,263",Bad Idea Right?,Olivia Rodrigo,https://i.scdn.co/image/ab67616d00004851e85259a1cae29a8d91f2093d,1McMsnEElThX1knmY4oliG,694272853,272528,2023,Rock,English
"2,264",Human,The Killers,https://i.scdn.co/image/ab67616d00004851a43cd43ef4f3b2d5413b17f9,0C0XlULifJtAgn6ZNCW2eu,694251622,273374,2008,Pop,English
"2,265","Shook Ones, Pt. II",Mobb Deep,https://i.scdn.co/image/ab67616d00004851a2203fa0656cede30f879b97,6O2zJ0tId7g07yzHtX0yap,694022498,260413,1995,Hip-hop,English
"2,266",I Know You Want Me (Calle Ocho),Pitbull,https://i.scdn.co/image/ab67616d0000485126d73ab8423a350faa5d395a,0TnOYISbd1XYRBk9myaseg,693973439,562418,2009,Pop,English
"2,267",Cheri Cheri Lady,Modern Talking,https://i.scdn.co/image/ab67616d00004851aedd9728f5cc4b13ee49e061,79bxUQsBIXO8nVLB9fYKf7,693745179,627944,1985,Pop,English
"2,268",Young Folks,Peter Bjorn And John ft. Victoria Bergsman,https://i.scdn.co/image/ab67616d000048519cf4ac84b224a02f34d2e4f6,6u11Qbko2N2hP4lTBYjX86,693679726,316806,2006,Alternative,English
"2,269",Love Me,Lil Tecca,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058,4Ga1P7PMIsmqEZqhYZQgDo,693663219,155583,2018,Hip-hop,English
"2,270",Material Girl,Madonna,https://i.scdn.co/image/ab67616d0000485199d424b0873a9a714279a9f3,6tbjWDEIzxoDsBA1FuhfPW,693364012,348855,1984,Pop,English
"2,271",My Shit,A Boogie Wit Da Hoodie,https://i.scdn.co/image/ab67616d00004851f2baf6d743ae26f97777f026,31W5EY0aAly4Qieq6OFu6I,693282961,325112,2016,Hip-hop,English
"2,272",Upside Down,Jack Johnson,https://i.scdn.co/image/ab67616d00004851a5f14e56b5954be43c438eb6,3GBPw9NK25X1Wt2OUvOwY3,693214719,403866,2006,Folk,English
"2,273",Otra Noche En Miami,Bad Bunny,https://i.scdn.co/image/ab67616d00004851519266cd05491a5b5bc22d1e,4q3ewBCX7sLwd24euuV69X,692960189,441545,2018,Hip-hop,Spanish
"2,274",River,Bishop Briggs,https://i.scdn.co/image/ab67616d000048518cae5034066af45cdfbc4266,0yb46jwm7gqbZXVXZQ8Z1e,692894863,230120,2016,Alternative,English
"2,275",Mala,6ix9ine ft. Anuel AA,https://i.scdn.co/image/ab67616d000048510a4da3f1a72e4ecaabb76370,7gZfnEnfiaHzxARJ2LeXrf,692740653,497937,2018,Reggaeton,Spanish
"2,276",No Es Justo,J Balvin ft. Zion & Lennox,https://i.scdn.co/image/ab67616d00004851dda2b86297d3bfb519f8b785,1vyhD5VmyZ7KMfW5gqLgo5,692581312,225785,2018,Reggaeton,Spanish
"2,277",Takeaway,The Chainsmokers & Illenium ft. Lennon Stella,https://i.scdn.co/image/ab67616d000048515e90ff76fd49a23f7333de76,69GGBxA162lTqCwzJG5jLp,692330001,103939,2019,Electronic,English
"2,278",Best Friend,Saweetie ft. Doja Cat,https://i.scdn.co/image/ab67616d000048516ed5bc6fa322c58ec7594e47,6cK3NBO6uP7hh0oyuVELFl,692200527,142357,2021,Hip-hop,English
"2,279",Because Of You,Ne-Yo,https://i.scdn.co/image/ab67616d00004851ec4f8c81eb9ddee00e01798d,21E3waRsmPlU7jZsS13rcj,691954572,460851,2007,R&B,English
"2,280",The Way You Make Me Feel,Michael Jackson,https://i.scdn.co/image/ab67616d0000485162e97ae5072de10850578af5,3fMbdgg4jU18AjLCKBhRSm,691812557,614914,1987,Pop,English
"2,281",Regalo De Dios,Julión Álvarez Y Su Norteño Banda,https://i.scdn.co/image/ab67616d0000485101b15b3f93799c1823cde7bd,1bfl0AU8SqmLkElptOprhC,691767508,690303,2023,Regional Mexican,Spanish
"2,282",Don't Know Why,Norah Jones,https://i.scdn.co/image/ab67616d000048517862811f80ae629373954f0d,2Kx7MNY7cI1ENniW7vT30N,691674789,299945,2002,Jazz / Swing,English
"2,283",Without You,David Guetta ft. Usher,https://i.scdn.co/image/ab67616d000048515c8cfe4b2c4aa89c9c92108e,1Cs0zKBU1kc0i8ypK3B9ai,691583520,505278,2011,Electronic,English
"2,284",500lbs,Lil Tecca,https://i.scdn.co/image/ab67616d00004851c4e6adea69105e6b6e214b96,4Ga1P7PMIsmqEZqhYZQgDo,691404535,307124,2023,Hip-hop,English
"2,285",I Feel Like I'm Drowning,Two Feet,https://i.scdn.co/image/ab67616d00004851fe3a12c23f04549cef0fbe84,5sWHDYs0csV6RS48xBl0tH,691396869,220764,2018,Alternative,English
"2,286",Gabriela,Katseye,https://i.scdn.co/image/ab67616d000048519fa5a27ec6bbe8ebf5543127,3c0gDdb9lhnHGFtP4prQpn,691391851,1766224,2025,Pop,English
"2,287",Bad!,XXXTentacion,https://i.scdn.co/image/ab67616d00004851da9e59639a9759d8952890c6,15UsOTVnJzReFVN1VCnxy4,691268964,145938,2018,Hip-hop,English
"2,288",Ginza,J Balvin,https://i.scdn.co/image/ab67616d00004851734b36a0655aae40d78d70f4,1vyhD5VmyZ7KMfW5gqLgo5,690950785,286824,2015,Reggaeton,Spanish
"2,289",Capsize,Frenship ft. Emily Warren,https://i.scdn.co/image/ab67616d00004851670048174db73ef55039c7bf,7xEFii6utZmQ61kX59HmLH,690918058,81426,2016,Electronic,English
"2,290",Buy Dirt,Jordan Davis,https://i.scdn.co/image/ab67616d00004851c3ccb03bfb506ae3058e75d3,77kULmXAQ6vWer7IIHdGzI,690880573,257999,2021,Country,English
"2,291",This Is The Life,Amy Macdonald,https://i.scdn.co/image/ab67616d0000485103b7d88c92179db0b0340216,1hJuGCUpefX24GFmss9bjH,690721841,447287,2007,Alternative,English
"2,292",Driving Home For Christmas,Chris Rea,https://i.scdn.co/image/ab67616d00004851074c5d0ef113a4c2f64fedeb,5KEG7G8LDYlHgFDqZyEEs2,690561923,14105,1986,Seasonal,English
"2,293",Wonder,Shawn Mendes,https://i.scdn.co/image/ab67616d00004851fa7d980eae9fbb53f2899b08,7n2wHs1TKAczGzO7Dd2rGr,690348585,111006,2020,Pop,English
"2,294",Born To Be Wild,Steppenwolf,https://i.scdn.co/image/ab67616d00004851e2aacda30b100cc33d523be0,1WRM9i067hd2ujxxi8FI3m,689863709,212912,1968,Rock,English
"2,295",Famous,Kanye West ft. Rihanna,https://i.scdn.co/image/ab67616d000048512a7db835b912dc5014bd37f4,5K4W6rqBFWDnAN6FQUkS6x,689806095,139656,2016,Hip-hop,English
"2,296",My Heart Will Go On,Céline Dion,https://i.scdn.co/image/ab67616d00004851def7146ca744f3b1bf838404,4S9EykWXhStSc15wEx8QFK,689744094,222529,1997,Pop,English
"2,297",A Million Dreams,"Ziv Zaifman, Hugh Jackman & Michelle Williams",https://i.scdn.co/image/ab67616d00004851128057b40732c042c86de1dd,2cQr2KbzdRtIFlfbHGnNsL,689656704,242186,2017,Musical,English
"2,298",Kesariya (केसरिया),Arijit Singh,https://i.scdn.co/image/ab67616d000048516b2599d5038cdc91aecd774e,1wRPtKGflJrBx9BmLsSwlU,689654172,140840,2022,Indian Film Music,Hindi
"2,299",Feeling Good,Michael Bublé,https://i.scdn.co/image/ab67616d00004851030f9cd9be82fcec657f545b,1GxkXlMwML1oSg5eLPiAz3,689619034,289826,2005,Jazz / Swing,English
"2,300",I'm So Excited,The Pointer Sisters,https://i.scdn.co/image/ab67616d000048514650ca0a8f88129d4667acc5,2kreKea2n96dXjcyAU9j5N,689395101,235433,1982,Pop,English
"2,301",Rock And A Hard Place,Bailey Zimmerman,https://i.scdn.co/image/ab67616d000048510c5d03daf39f254bb546cf3a,3win9vGIxFfBRag9S63wwf,689293366,269869,2022,Country,English
"2,302","Ay, Dios, Mío!",Karol G,https://i.scdn.co/image/ab67616d00004851ae28c8f2748587cc2a33d6c2,790FomKkXshlbRYZFtlgla,689137203,112111,2020,Reggaeton,Spanish
"2,303",My Immortal,Evanescence,https://i.scdn.co/image/ab67616d0000485125f49ab23f0ec6332efef432,5nGIFgo0shDenQYSE0Sn7c,688779711,346733,2003,Alternative,English
"2,304",Experience,Ludovico Einaudi,https://i.scdn.co/image/ab67616d000048516c8ef0538e04f2e28380dcc5,2uFUBdaVGtyMqckSeCl0Qj,688541521,293967,2013,Classical,Instrumental
"2,305",I Miss You,Clean Bandit ft. Julia Michaels,https://i.scdn.co/image/ab67616d000048515c66e925d8fe4c92ebfb49ed,6MDME20pz9RveH9rEXvrOM,688505154,63984,2017,Pop,English
"2,306",(What A) Wonderful World,Sam Cooke,https://i.scdn.co/image/ab67616d000048514fc6dd310e78dcdbf6130b2b,6hnWRPzGGKiapVX1UCdEAC,688484955,145819,1960,Soul / Motown R&B,English
"2,307",Hex,80purppp,https://i.scdn.co/image/ab67616d000048516c0177e9b0c53a7587979ca2,4F9apzBcSE0OSfHYbxo4RF,688454066,287253,2018,Hip-hop,English
"2,308",Rehab,Amy Winehouse,https://i.scdn.co/image/ab67616d0000485176ffb5b5ab045d22c81235c1,6Q192DXotxtaysaqNPy5yR,688178985,258827,2006,Soul / Motown R&B,English
"2,309",The Weekend,SZA,https://i.scdn.co/image/ab67616d000048514c79d5ec52a6d0302f3add25,7tYKF4w9nC0nq9CsPZTHyP,687880300,180047,2017,R&B,English
"2,310",Vista Al Mar,Quevedo,https://i.scdn.co/image/ab67616d00004851d53036b726a5a5a1cda5e891,52iwsT98xCoGgiGntTiR7K,687830898,204102,2022,Reggaeton,Spanish
"2,311",Hurts So Good,Astrid S,https://i.scdn.co/image/ab67616d00004851d1bc0ae272f8d507108b683e,3AVfmawzu83sp94QW7CEGm,687587543,167709,2016,Pop,English
"2,312",Euphoria,BTS (Jung Kook),https://i.scdn.co/image/ab67616d000048513825e6d4d02e4b4c0cec7e1d,3Nrfpe0tUJi4K4DXYWgMUX,687542852,177832,2018,K-Pop,Korean
"2,313",Ignition [Remix],R. Kelly,https://i.scdn.co/image/ab67616d000048514cb949e9f103f12d96797121,2mxe0TnaNL039ysAj51xPQ,687324852,114215,2003,R&B,English
"2,314",We Didn't Start The Fire,Billy Joel,https://i.scdn.co/image/ab67616d000048511946747b8692919f98918ec4,6zFYqv1mOsgBRQbae3JJ9e,687311970,255206,1989,Pop,English
"2,315",Daylight,Taylor Swift,https://i.scdn.co/image/ab67616d00004851e787cffec20aa2a396a61647,06HL4z0CvFAxyc27GXpf02,687116527,407495,2019,Pop,English
"2,316",You Get What You Give,New Radicals,https://i.scdn.co/image/ab67616d00004851dfdedd4553b40bbaab342dae,0Grjlu7ncIuCaSYvCs9fcd,686694876,565132,1998,Rock,English
"2,317",Sing For The Moment,Eminem ft. Aerosmith,https://i.scdn.co/image/ab67616d000048516ca5c90113b30c3c43ffb8f4,7dGJo4pcD2V6oG8kP0tJRR,686630806,285130,2002,Hip-hop,English
"2,318",Soda Pop,"Andrew Choi, Neckwav, Danny Chung, Kevin Woo & SamUIL Lee",https://i.scdn.co/image/ab67616d000048514dcb6c5df15cf74596ab25a4,0BJ2EjOqcfgFvlZXNKrNbE,685813393,957047,2025,K-Pop,Korean
"2,319",Blood Sweat & Tears (피 땀 눈물),BTS,https://i.scdn.co/image/ab67616d000048518bd5d941f9ced8e7f9c60dd4,3Nrfpe0tUJi4K4DXYWgMUX,685695320,255721,2016,K-Pop,Korean
"2,320",Shake That,Eminem ft. Nate Dogg,https://i.scdn.co/image/ab67616d00004851eab40fc794b88b9d1e012578,7dGJo4pcD2V6oG8kP0tJRR,685606779,311175,2005,Hip-hop,English
"2,321",Me Voy,Julieta Venegas,https://i.scdn.co/image/ab67616d00004851a043fa84be801dca33dacca1,2QWIScpFDNxmS6ZEMIUvgm,685271879,365715,2006,Pop,Spanish
"2,322",Solita,"Ozuna, Mambo Kingz & DJ Luian ft. Bad Bunny, Wisin & Almighty",https://i.scdn.co/image/ab67616d00004851bc739e4f39cb4d5c253fcb64,1i8SpTcr7yvPOmcqrbnVXY,685205591,341539,2018,Hip-hop,Spanish
"2,323",Helena,My Chemical Romance,https://i.scdn.co/image/ab67616d00004851cab7ae4868e9f9ce6bdfdf43,7FBcuc1gsnv6Y1nwFtNRCb,684611373,434088,2004,Rock,English
"2,324",Boombayah (붐바야),Blackpink,https://i.scdn.co/image/ab67616d00004851ff4ec21d7817138cabcc19bc,41MozSoPIsD1dJM0CLPjZF,684602744,246823,2016,K-Pop,Korean
"2,325",In Case You Didn't Know,Brett Young,https://i.scdn.co/image/ab67616d000048518c67513a5ffd9a018b410f1b,0fiWOxhsBsQQvFDtxUQWo0,684544823,185124,2017,Country,English
"2,326",I Wanna Love You,Akon ft. Snoop Dogg,https://i.scdn.co/image/ab67616d00004851d9bcf5565005950b353bc9cf,0z4gvV4rjIZ9wHck67ucSV,684539059,412430,2006,R&B,English
"2,327",I Don't Wanna Know,Mario Winans ft. Enya & Diddy,https://i.scdn.co/image/ab67616d00004851a0e7e8f0ac19601add61596d,4BIQA9vRkqXEnA2twmq7mU,684539059,412430,2004,R&B,English
"2,328",Alive,Pearl Jam,https://i.scdn.co/image/ab67616d00004851d400d27cba05bb0545533864,1w5Kfo2jwwIPruYS2UWh56,684447705,231434,1991,Rock,English
"2,329",Flames,David Guetta & Sia,https://i.scdn.co/image/ab67616d00004851361fc37abb522361121bc3c1,1Cs0zKBU1kc0i8ypK3B9ai,683994022,70760,2018,Pop,English
"2,330",Black Widow,Iggy Azalea ft. Rita Ora,https://i.scdn.co/image/ab67616d0000485138e4867491f7b9aafef34d21,5yG7ZAZafVaAlMTeBybKAL,683909374,159868,2014,Hip-hop,English
"2,331",The Thrill,Wiz Khalifa & Empire Of The Sun,https://i.scdn.co/image/ab67616d000048518f0412555b7e080fac2b825f,137W8MRPWKqSmrBGDBFSop,683674083,734678,2020,Alternative,English
